track_id,frame_id,timestamp,x,y,w,h,confidence,class_name
15,126,5.040,940.12,817.96,110.12,262.04,0.8006,person
5,126,5.040,699.92,609.34,87.66,238.27,0.6231,person
16,126,5.040,940.71,209.00,52.27,163.63,0.5930,person
6,127,5.080,1321.60,481.79,71.03,216.83,0.6352,person
10,127,5.080,986.84,662.74,85.66,206.81,0.6858,person
11,127,5.080,1026.73,237.57,76.85,210.88,0.7238,person
4,127,5.080,594.08,755.40,83.46,206.86,0.6780,person
12,127,5.080,379.12,351.29,80.49,190.77,0.6306,person
14,127,5.080,828.33,740.64,90.39,240.12,0.7796,person
15,127,5.080,937.13,815.05,110.89,264.95,0.8210,person
5,127,5.080,698.14,608.59,85.91,234.19,0.5914,person
16,127,5.080,941.13,210.07,51.72,160.80,0.6015,person
1,127,5.080,1318.98,1017.24,69.21,62.76,0.5124,person
6,128,5.120,1321.50,481.32,70.97,216.65,0.6550,person
10,128,5.120,986.24,661.27,84.81,204.00,0.7110,person
11,128,5.120,1026.15,239.36,77.57,212.80,0.7166,person
4,128,5.120,594.38,755.20,83.24,206.13,0.6663,person
12,128,5.120,380.14,351.85,80.81,189.80,0.6222,person
14,128,5.120,828.90,738.31,90.78,240.89,0.8016,person
15,128,5.120,934.32,812.20,111.90,267.80,0.8347,person
5,128,5.120,696.52,609.12,85.47,234.62,0.5499,person
16,128,5.120,941.77,211.21,51.72,159.52,0.5872,person
6,129,5.160,1321.53,481.48,70.91,216.55,0.6283,person
10,129,5.160,985.53,659.93,84.86,203.72,0.6996,person
11,129,5.160,1026.20,240.90,77.39,212.17,0.7077,person
4,129,5.160,594.29,755.02,83.54,206.68,0.7013,person
12,129,5.160,380.21,352.01,81.55,190.21,0.6321,person
14,129,5.160,829.36,736.39,91.15,241.33,0.8050,person
15,129,5.160,932.13,810.60,112.84,269.40,0.8329,person
5,129,5.160,694.90,609.35,85.65,237.32,0.5384,person
16,129,5.160,941.83,212.98,52.34,160.91,0.5833,person
1,129,5.160,1326.49,1021.19,66.41,58.81,0.5528,person
6,130,5.200,1321.36,481.84,70.94,216.80,0.6606,person
10,130,5.200,984.83,657.50,85.52,204.77,0.7272,person
11,130,5.200,1026.95,241.68,77.25,211.92,0.7071,person
4,130,5.200,594.04,754.85,83.65,206.78,0.6980,person
12,130,5.200,380.97,352.53,82.13,190.97,0.6311,person
14,130,5.200,829.96,734.76,91.52,241.89,0.7902,person
15,130,5.200,930.55,809.92,113.41,270.08,0.8253,person
5,130,5.200,695.09,609.95,83.14,231.77,0.5452,person
16,130,5.200,942.17,214.81,52.56,161.82,0.5592,person
1,130,5.200,1328.71,1023.36,65.37,56.64,0.5214,person
6,131,5.240,1320.98,481.94,70.93,217.09,0.6722,person
10,131,5.240,983.88,655.14,86.72,207.32,0.7058,person
11,131,5.240,1027.12,241.81,77.24,212.05,0.6945,person
4,131,5.240,594.15,754.78,83.93,207.47,0.6984,person
12,131,5.240,381.59,352.45,82.77,192.57,0.6189,person
14,131,5.240,830.54,734.00,91.93,242.79,0.7780,person
15,131,5.240,928.30,809.54,113.99,270.46,0.8084,person
5,131,5.240,696.05,610.41,81.55,228.84,0.5207,person
16,131,5.240,942.83,216.26,52.10,159.60,0.5130,person
1,131,5.240,1331.11,1023.42,66.73,56.58,0.5228,person
6,132,5.280,1321.43,481.65,70.99,217.51,0.6050,person
10,132,5.280,982.46,653.28,87.10,207.66,0.6730,person
11,132,5.280,1027.03,241.64,77.28,211.99,0.6953,person
4,132,5.280,595.17,752.46,83.45,208.17,0.7338,person
12,132,5.280,381.19,352.67,82.69,194.26,0.6078,person
14,132,5.280,830.66,733.93,91.79,241.84,0.7724,person
15,132,5.280,926.17,808.53,114.75,271.47,0.8169,person
16,132,5.280,944.20,217.65,52.18,160.01,0.5388,person
1,132,5.280,1332.95,1023.58,67.74,56.42,0.5046,person
6,133,5.320,1321.22,481.77,70.86,217.11,0.6382,person
10,133,5.320,981.88,650.73,87.80,208.89,0.6499,person
11,133,5.320,1027.46,241.26,77.35,212.24,0.6966,person
4,133,5.320,595.60,751.85,82.92,208.81,0.7274,person
12,133,5.320,380.75,353.24,82.07,195.39,0.6103,person
14,133,5.320,830.55,733.27,92.20,242.48,0.7591,person
15,133,5.320,924.38,807.35,115.51,272.65,0.8051,person
16,133,5.320,945.70,217.05,52.13,160.28,0.5631,person
6,134,5.360,1321.17,481.76,70.86,217.25,0.6150,person
10,134,5.360,980.02,648.31,89.83,213.63,0.6104,person
11,134,5.360,1028.76,241.79,77.33,212.26,0.7168,person
4,134,5.360,596.25,751.74,82.25,209.02,0.7060,person
12,134,5.360,381.40,354.14,80.67,194.50,0.5476,person
14,134,5.360,829.99,732.56,92.93,243.98,0.7480,person
15,134,5.360,922.59,806.01,116.32,273.87,0.8052,person
16,134,5.360,946.57,217.76,52.00,159.99,0.5721,person
6,135,5.400,1320.55,481.87,71.26,218.46,0.6477,person
10,135,5.400,978.23,646.80,91.35,217.65,0.6513,person
11,135,5.400,1029.75,240.78,78.38,215.04,0.7579,person
4,135,5.400,596.58,751.74,81.63,209.13,0.7091,person
12,135,5.400,382.20,355.03,80.60,196.38,0.5614,person
14,135,5.400,830.01,732.12,93.22,244.25,0.7426,person
15,135,5.400,921.25,803.75,117.34,276.20,0.8021,person
16,135,5.400,947.50,218.29,52.33,160.63,0.5934,person
6,136,5.440,1320.37,481.90,71.15,218.19,0.6558,person
10,136,5.440,976.85,644.84,92.32,219.71,0.6889,person
11,136,5.440,1031.29,244.04,78.17,214.64,0.7529,person
4,136,5.440,597.13,752.13,80.67,207.96,0.7064,person
12,136,5.440,383.82,356.91,80.04,196.57,0.5801,person
14,136,5.440,829.55,730.09,93.73,245.81,0.7375,person
15,136,5.440,920.03,800.94,118.15,278.52,0.7914,person
16,136,5.440,948.65,220.03,52.43,160.09,0.5762,person
5,136,5.440,702.39,622.82,74.61,208.92,0.5232,person
6,137,5.480,1320.45,481.19,71.49,219.45,0.6364,person
10,137,5.480,973.92,643.05,93.23,221.07,0.7016,person
11,137,5.480,1032.04,246.46,78.28,215.78,0.7416,person
4,137,5.480,597.57,751.93,80.06,207.76,0.7041,person
12,137,5.480,383.89,358.89,79.31,196.65,0.5603,person
14,137,5.480,829.89,728.33,93.61,245.70,0.7481,person
15,137,5.480,918.09,798.45,118.25,280.31,0.7813,person
16,137,5.480,948.86,221.67,52.27,160.26,0.5824,person
6,138,5.520,1320.78,481.19,71.33,219.11,0.6400,person
10,138,5.520,971.56,641.55,94.08,221.56,0.6974,person
11,138,5.520,1033.50,249.19,77.42,214.05,0.7448,person
4,138,5.520,597.96,752.42,79.61,207.80,0.6762,person
12,138,5.520,384.49,360.25,79.12,197.16,0.5974,person
14,138,5.520,829.52,725.19,94.10,247.40,0.7372,person
15,138,5.520,916.54,795.68,118.22,282.04,0.7512,person
16,138,5.520,949.14,222.94,52.10,159.96,0.5748,person
6,139,5.560,1320.96,481.06,71.10,218.76,0.6386,person
10,139,5.560,969.48,640.51,94.38,220.95,0.6704,person
11,139,5.560,1034.51,254.11,76.34,211.17,0.7243,person
4,139,5.560,597.78,752.09,79.32,208.19,0.6694,person
12,139,5.560,384.44,361.22,78.79,197.75,0.6108,person
14,139,5.560,829.57,722.42,94.18,248.17,0.7230,person
15,139,5.560,914.69,792.82,118.04,283.58,0.7217,person
16,139,5.560,949.76,224.33,51.91,159.52,0.6134,person
5,139,5.560,700.58,618.27,78.10,220.76,0.5018,person
6,140,5.600,1320.70,480.95,71.13,218.94,0.6100,person
10,140,5.600,966.79,639.90,95.30,222.01,0.6779,person
11,140,5.600,1035.17,258.10,75.19,208.18,0.7035,person
4,140,5.600,597.67,752.24,79.21,208.75,0.6918,person
12,140,5.600,385.18,361.76,78.53,198.25,0.5952,person
14,140,5.600,829.77,720.19,93.79,247.55,0.7400,person
15,140,5.600,914.19,790.32,116.62,282.58,0.7340,person
16,140,5.600,949.99,224.68,51.70,159.04,0.6253,person
5,140,5.600,699.80,617.66,78.55,223.59,0.5482,person
6,141,5.640,1320.93,481.28,70.91,218.10,0.6445,person
10,141,5.640,964.77,638.46,97.15,225.99,0.6835,person
11,141,5.640,1037.07,261.19,74.30,206.88,0.7002,person
4,141,5.640,597.70,752.02,79.07,209.33,0.7018,person
12,141,5.640,384.97,361.82,78.57,199.12,0.6236,person
14,141,5.640,831.09,718.00,91.20,240.12,0.7579,person
15,141,5.640,913.57,787.95,114.91,281.20,0.7514,person
16,141,5.640,950.46,224.42,51.64,158.82,0.5002,person
5,141,5.640,700.50,620.78,76.98,220.03,0.5509,person
6,142,5.680,1320.68,480.90,71.19,218.78,0.6012,person
10,142,5.680,964.01,637.17,98.26,228.86,0.6600,person
11,142,5.680,1037.74,262.39,74.72,207.49,0.7386,person
4,142,5.680,597.86,751.84,78.55,208.96,0.7120,person
12,142,5.680,384.91,362.76,77.74,197.52,0.5955,person
14,142,5.680,831.61,714.13,89.73,235.62,0.7790,person
15,142,5.680,912.84,784.22,112.12,277.60,0.7577,person
16,142,5.680,951.24,224.38,51.60,158.38,0.6580,person
5,142,5.680,700.90,623.06,76.09,218.24,0.5304,person
6,143,5.720,1320.42,480.67,71.44,219.41,0.5682,person
10,143,5.720,963.89,636.26,98.44,229.96,0.6729,person
11,143,5.720,1039.19,263.95,74.99,208.15,0.7335,person
4,143,5.720,598.24,752.62,77.80,207.57,0.7349,person
12,143,5.720,384.38,364.42,77.12,195.90,0.6485,person
14,143,5.720,831.84,711.82,88.38,231.41,0.7854,person
15,143,5.720,911.76,780.41,110.03,276.06,0.7973,person
16,143,5.720,951.98,224.35,51.77,158.14,0.5968,person
5,143,5.720,700.70,623.30,75.48,217.56,0.5494,person
6,144,5.760,1320.48,480.81,71.50,219.32,0.6021,person
10,144,5.760,963.70,634.65,98.82,232.03,0.6792,person
11,144,5.760,1040.46,264.75,75.56,209.89,0.7309,person
4,144,5.760,598.68,752.76,77.51,207.58,0.7297,person
12,144,5.760,382.98,365.19,76.50,193.79,0.6263,person
14,144,5.760,831.16,709.35,88.75,232.25,0.7889,person
15,144,5.760,911.78,777.77,107.65,274.39,0.7956,person
16,144,5.760,952.40,224.71,52.22,158.66,0.6763,person
5,144,5.760,700.38,624.74,75.84,220.92,0.5325,person
3,144,5.760,1191.97,209.21,55.87,157.53,0.5021,person
6,145,5.800,1320.24,480.91,71.62,219.54,0.6267,person
10,145,5.800,964.05,634.04,97.95,231.07,0.7037,person
11,145,5.800,1041.85,265.65,75.37,209.57,0.7052,person
4,145,5.800,598.67,752.60,77.39,207.80,0.7152,person
12,145,5.800,381.79,367.06,76.14,191.86,0.6529,person
14,145,5.800,830.59,705.62,89.35,234.20,0.8031,person
15,145,5.800,910.81,775.62,105.54,273.22,0.7924,person
16,145,5.800,953.09,224.18,53.02,159.82,0.6820,person
5,145,5.800,701.78,625.80,72.66,211.89,0.5255,person
3,145,5.800,1191.34,208.44,57.96,157.54,0.5157,person
6,146,5.840,1320.27,480.87,71.62,219.35,0.6260,person
10,146,5.840,963.95,632.29,97.17,230.86,0.7102,person
11,146,5.840,1043.10,266.32,74.86,208.33,0.7177,person
4,146,5.840,598.90,752.73,76.87,206.85,0.7029,person
12,146,5.840,379.47,369.33,75.93,191.24,0.6897,person
14,146,5.840,830.43,705.84,90.15,236.12,0.8001,person
15,146,5.840,910.23,774.92,103.29,271.92,0.7777,person
16,146,5.840,954.24,224.32,53.90,161.20,0.6376,person
5,146,5.840,702.04,626.18,71.47,208.42,0.5067,person
6,147,5.880,1320.30,480.90,71.76,219.48,0.6272,person
10,147,5.880,963.19,630.62,97.26,233.60,0.7088,person
11,147,5.880,1044.12,266.55,74.42,206.88,0.7573,person
4,147,5.880,598.78,752.10,77.08,208.09,0.7150,person
12,147,5.880,378.13,370.32,76.48,192.57,0.7224,person
14,147,5.880,830.44,705.56,90.47,236.90,0.7805,person
15,147,5.880,909.49,774.57,101.26,270.52,0.7508,person
16,147,5.880,955.69,226.38,54.21,159.85,0.7022,person
5,147,5.880,702.24,627.05,70.67,205.85,0.5291,person
3,147,5.880,1191.92,205.50,59.82,159.90,0.5103,person
6,148,5.920,1320.26,480.88,71.96,219.86,0.6313,person
10,148,5.920,963.01,628.27,97.12,235.62,0.7246,person
11,148,5.920,1044.19,266.59,75.27,209.41,0.7592,person
4,148,5.920,598.96,751.99,76.88,208.07,0.7011,person
12,148,5.920,375.51,371.03,77.34,195.92,0.6821,person
14,148,5.920,830.53,704.31,90.88,237.97,0.7650,person
15,148,5.920,908.93,774.22,100.14,271.29,0.7420,person
16,148,5.920,956.77,229.11,54.10,157.54,0.6362,person
5,148,5.920,702.35,628.03,70.02,202.71,0.5564,person
3,148,5.920,1192.23,204.81,60.50,160.06,0.5185,person
6,149,5.960,1320.18,480.83,71.98,219.87,0.6232,person
10,149,5.960,963.51,626.00,96.79,237.13,0.7352,person
11,149,5.960,1044.58,266.71,76.25,211.62,0.7602,person
4,149,5.960,598.41,751.50,77.18,209.18,0.6733,person
12,149,5.960,373.78,371.14,78.32,199.15,0.7058,person
14,149,5.960,831.12,703.03,91.51,239.91,0.7431,person
15,149,5.960,907.50,774.49,98.03,267.89,0.7083,person
16,149,5.960,957.66,231.35,54.09,155.71,0.6163,person
5,149,5.960,702.38,627.52,70.55,203.08,0.5548,person
6,150,6.000,1320.54,480.70,72.13,220.06,0.6081,person
10,150,6.000,963.80,623.42,95.88,236.50,0.7499,person
11,150,6.000,1045.28,268.06,76.65,212.22,0.7307,person
4,150,6.000,597.28,752.97,77.19,207.20,0.6399,person
12,150,6.000,373.00,371.36,79.29,202.54,0.6560,person
14,150,6.000,831.77,700.17,91.39,239.91,0.7214,person
15,150,6.000,905.80,774.75,97.19,268.23,0.7182,person
16,150,6.000,957.81,232.88,54.43,155.18,0.6474,person
5,150,6.000,702.63,627.94,71.05,202.88,0.5487,person
6,151,6.040,1320.74,480.82,72.12,219.76,0.6165,person
10,151,6.040,964.98,622.13,94.68,234.76,0.7361,person
11,151,6.040,1044.25,270.17,77.12,213.87,0.7512,person
4,151,6.040,596.54,753.40,77.98,207.78,0.6300,person
12,151,6.040,373.30,371.49,79.27,202.47,0.6672,person
14,151,6.040,832.16,698.56,91.74,241.32,0.7145,person
15,151,6.040,904.63,773.19,96.88,270.98,0.6948,person
16,151,6.040,958.18,234.29,54.91,155.15,0.6591,person
5,151,6.040,702.49,627.99,72.55,206.14,0.5617,person
6,152,6.080,1320.77,480.74,72.27,220.15,0.6339,person
10,152,6.080,965.36,620.83,93.61,233.08,0.7544,person
11,152,6.080,1044.33,272.70,77.62,215.28,0.7362,person
4,152,6.080,596.41,753.73,78.45,207.57,0.6277,person
12,152,6.080,372.32,373.05,78.66,201.60,0.6301,person
14,152,6.080,832.89,697.33,91.60,241.04,0.6992,person
15,152,6.080,902.80,771.43,95.20,269.35,0.7178,person
16,152,6.080,957.91,235.33,56.08,157.76,0.6859,person
5,152,6.080,702.77,627.56,73.23,207.01,0.5661,person
6,153,6.120,1320.42,480.69,72.35,220.17,0.6402,person
10,153,6.120,965.07,619.01,92.66,230.91,0.7984,person
11,153,6.120,1045.81,276.44,77.33,214.20,0.7437,person
4,153,6.120,597.17,752.15,78.48,208.03,0.6318,person
12,153,6.120,372.35,377.14,77.86,198.66,0.6305,person
14,153,6.120,832.23,695.82,92.32,243.86,0.6856,person
15,153,6.120,900.95,769.61,94.32,269.46,0.7175,person
16,153,6.120,958.47,236.35,56.52,158.81,0.6405,person
5,153,6.120,703.03,628.14,73.63,206.63,0.5893,person
6,154,6.160,1320.02,480.80,72.42,219.97,0.6504,person
10,154,6.160,964.36,616.82,92.34,230.17,0.7914,person
11,154,6.160,1047.39,280.30,76.12,210.12,0.7241,person
4,154,6.160,597.12,753.07,78.99,208.24,0.6481,person
12,154,6.160,372.30,380.81,77.00,195.79,0.6146,person
14,154,6.160,831.72,693.15,93.00,247.26,0.6988,person
15,154,6.160,899.03,769.11,93.76,270.20,0.7462,person
16,154,6.160,959.31,236.61,56.71,159.80,0.5901,person
5,154,6.160,702.17,628.56,75.37,210.30,0.6030,person
6,155,6.200,1319.41,480.50,72.73,220.73,0.6359,person
10,155,6.200,963.33,615.18,92.17,229.37,0.7732,person
11,155,6.200,1048.16,283.84,76.04,209.57,0.7430,person
4,155,6.200,596.30,753.18,79.34,207.59,0.6601,person
12,155,6.200,372.92,382.95,77.83,194.79,0.6253,person
14,155,6.200,833.32,691.93,91.37,244.28,0.7090,person
15,155,6.200,897.27,767.05,93.24,270.86,0.7728,person
16,155,6.200,959.95,236.95,56.46,159.99,0.5694,person
5,155,6.200,700.99,628.39,77.56,215.13,0.6061,person
6,156,6.240,1320.15,480.74,72.57,220.11,0.6116,person
10,156,6.240,961.60,614.25,92.30,230.14,0.7673,person
11,156,6.240,1048.74,288.72,75.29,207.81,0.7345,person
4,156,6.240,597.50,752.56,78.76,206.55,0.6734,person
12,156,6.240,370.10,381.88,80.23,198.79,0.6200,person
14,156,6.240,831.05,688.30,94.01,253.41,0.7013,person
15,156,6.240,892.94,763.99,93.25,271.81,0.7656,person
16,156,6.240,960.08,236.68,56.49,160.84,0.5900,person
5,156,6.240,701.23,628.76,77.86,214.52,0.6036,person
6,157,6.280,1320.74,480.51,72.41,219.61,0.6223,person
10,157,6.280,961.12,613.06,92.43,230.71,0.7608,person
11,157,6.280,1048.46,291.95,75.61,209.09,0.7478,person
4,157,6.280,598.43,752.16,78.59,206.84,0.6926,person
12,157,6.280,369.41,382.97,80.93,197.24,0.6330,person
14,157,6.280,831.41,685.15,93.16,251.69,0.6941,person
15,157,6.280,889.99,763.52,93.42,271.96,0.7957,person
16,157,6.280,960.31,236.80,56.22,161.13,0.5987,person
5,157,6.280,701.07,628.30,78.51,215.07,0.6096,person
6,158,6.320,1320.40,480.54,72.67,220.11,0.6472,person
10,158,6.320,960.75,612.45,92.21,230.37,0.7588,person
11,158,6.320,1047.72,293.45,76.00,210.68,0.7503,person
4,158,6.320,598.06,752.00,78.61,207.26,0.6750,person
12,158,6.320,367.54,382.51,82.38,198.26,0.6443,person
14,158,6.320,833.45,682.90,90.74,244.48,0.6968,person
15,158,6.320,888.58,761.54,92.61,269.21,0.7775,person
16,158,6.320,960.54,236.97,56.44,161.58,0.6229,person
5,158,6.320,701.18,628.69,78.74,214.45,0.6028,person
6,159,6.360,1320.25,480.91,72.50,219.34,0.6717,person
10,159,6.360,960.64,611.95,92.36,231.46,0.7716,person
11,159,6.360,1047.22,294.05,76.33,212.32,0.7403,person
4,159,6.360,598.21,752.13,78.03,205.89,0.6916,person
12,159,6.360,365.65,381.27,83.87,199.92,0.6463,person
14,159,6.360,836.60,680.87,88.35,235.66,0.6749,person
15,159,6.360,886.79,761.64,90.27,262.94,0.7524,person
16,159,6.360,961.28,237.20,56.62,161.65,0.6789,person
5,159,6.360,701.48,629.38,78.66,212.76,0.6327,person
6,160,6.400,1320.32,481.02,72.48,219.18,0.6732,person
10,160,6.400,960.17,611.69,92.67,233.37,0.7802,person
11,160,6.400,1047.06,294.50,76.35,213.11,0.7400,person
4,160,6.400,598.36,752.20,77.78,205.56,0.6736,person
12,160,6.400,363.95,381.92,85.07,200.63,0.6334,person
14,160,6.400,838.07,678.47,87.04,229.86,0.6213,person
15,160,6.400,884.37,760.42,89.12,259.35,0.7551,person
16,160,6.400,961.86,238.27,57.03,162.48,0.7120,person
5,160,6.400,701.41,629.56,78.98,212.37,0.6271,person
17,160,6.400,1735.56,406.11,70.26,212.78,0.6591,person
6,161,6.440,1319.83,481.28,72.51,219.05,0.6803,person
10,161,6.440,960.21,611.48,92.75,234.44,0.7858,person
11,161,6.440,1047.60,294.59,75.99,212.55,0.7183,person
4,161,6.440,598.27,752.18,77.86,205.89,0.6813,person
12,161,6.440,362.74,382.76,85.63,200.36,0.6278,person
14,161,6.440,841.98,674.58,86.83,226.76,0.5536,person
15,161,6.440,881.04,764.86,87.65,252.50,0.7300,person
16,161,6.440,962.83,239.71,57.27,163.17,0.6930,person
5,161,6.440,701.51,629.96,80.02,214.02,0.6219,person
17,161,6.440,1738.38,407.86,69.81,211.01,0.6365,person
6,162,6.480,1319.90,481.12,72.58,219.31,0.6556,person
10,162,6.480,960.68,611.12,93.03,235.56,0.8086,person
11,162,6.480,1048.03,294.55,75.65,212.29,0.7050,person
4,162,6.480,596.34,753.08,78.94,207.04,0.6636,person
12,162,6.480,362.39,383.25,85.86,199.80,0.6256,person
15,162,6.480,874.46,760.89,90.45,255.57,0.7108,person
16,162,6.480,962.98,240.30,57.66,164.06,0.7089,person
5,162,6.480,701.62,630.63,80.47,214.00,0.5975,person
17,162,6.480,1740.48,408.82,70.19,211.27,0.6600,person
6,163,6.520,1319.88,481.05,72.75,219.79,0.6576,person
10,163,6.520,960.43,609.85,93.36,236.87,0.7970,person
11,163,6.520,1048.35,293.82,75.88,212.79,0.7252,person
4,163,6.520,595.23,753.28,80.02,208.23,0.6644,person
12,163,6.520,361.94,383.98,86.14,199.12,0.6332,person
15,163,6.520,871.51,759.60,92.30,255.60,0.7202,person
16,163,6.520,963.06,241.60,57.85,164.45,0.6846,person
5,163,6.520,698.60,627.99,86.18,230.76,0.5612,person
17,163,6.520,1743.05,411.64,69.18,207.37,0.5999,person
6,164,6.560,1319.63,481.09,72.72,219.59,0.6679,person
10,164,6.560,960.33,608.94,93.17,237.09,0.7858,person
11,164,6.560,1048.98,293.34,76.76,215.00,0.7593,person
4,164,6.560,594.77,753.52,80.73,208.67,0.6717,person
12,164,6.560,362.52,386.74,85.83,197.43,0.6525,person
15,164,6.560,867.77,757.71,94.35,255.41,0.6836,person
16,164,6.560,963.95,244.07,56.75,161.86,0.6746,person
5,164,6.560,700.50,630.55,83.78,222.94,0.5173,person
17,164,6.560,1743.23,411.76,69.79,207.69,0.5987,person
6,165,6.600,1319.40,481.01,72.69,219.44,0.6591,person
10,165,6.600,961.24,607.00,92.06,233.94,0.7287,person
11,165,6.600,1049.51,294.12,77.44,216.62,0.7736,person
4,165,6.600,594.76,753.73,81.11,208.49,0.6497,person
12,165,6.600,363.63,388.76,85.80,197.79,0.6641,person
15,165,6.600,864.57,753.60,97.79,260.59,0.7438,person
16,165,6.600,963.66,245.35,56.29,161.02,0.7137,person
17,165,6.600,1746.03,414.28,68.39,202.71,0.5705,person
14,165,6.600,856.30,668.48,64.08,158.48,0.5237,person
6,166,6.640,1319.08,480.70,72.72,219.57,0.6319,person
10,166,6.640,962.25,604.75,92.66,235.69,0.7609,person
11,166,6.640,1050.65,295.32,78.14,218.02,0.7723,person
4,166,6.640,595.12,753.99,81.30,208.12,0.6693,person
12,166,6.640,364.85,389.84,86.08,199.59,0.6281,person
15,166,6.640,859.41,739.11,104.56,276.36,0.7401,person
16,166,6.640,963.53,246.86,55.54,159.16,0.6871,person
17,166,6.640,1745.84,415.61,68.17,200.77,0.5601,person
6,167,6.680,1319.33,480.48,72.55,219.30,0.6458,person
10,167,6.680,963.35,602.42,92.10,234.41,0.7589,person
11,167,6.680,1051.02,297.24,79.13,220.10,0.7638,person
4,167,6.680,596.36,753.44,80.68,207.17,0.6625,person
12,167,6.680,365.18,390.49,86.07,201.05,0.6081,person
15,167,6.680,856.32,732.97,107.63,282.77,0.7622,person
16,167,6.680,963.08,248.20,55.70,159.44,0.6624,person
17,167,6.680,1749.60,415.67,67.98,199.61,0.5546,person
5,167,6.680,698.73,630.77,85.47,228.24,0.5113,person
6,168,6.720,1319.87,480.82,72.46,219.11,0.6420,person
10,168,6.720,963.83,600.23,91.16,232.40,0.7404,person
11,168,6.720,1051.06,301.30,78.30,217.37,0.7811,person
4,168,6.720,596.48,752.40,80.84,208.42,0.6541,person
12,168,6.720,366.55,391.24,86.02,202.72,0.6267,person
15,168,6.720,848.44,713.39,115.71,302.73,0.7908,person
16,168,6.720,962.35,249.55,56.19,161.08,0.6573,person
17,168,6.720,1752.25,416.04,68.71,200.34,0.5511,person
5,168,6.720,700.53,631.86,81.07,214.35,0.5151,person
6,169,6.760,1319.88,480.84,72.62,219.72,0.6691,person
10,169,6.760,965.21,596.70,89.88,229.27,0.7606,person
11,169,6.760,1052.75,305.49,77.23,214.60,0.7361,person
4,169,6.760,595.57,753.20,81.54,209.50,0.6597,person
12,169,6.760,368.65,393.30,84.95,201.56,0.6262,person
15,169,6.760,843.39,704.93,119.47,310.68,0.8138,person
16,169,6.760,961.79,251.20,56.70,162.11,0.5964,person
17,169,6.760,1753.39,417.70,69.56,201.18,0.5462,person
6,170,6.800,1320.07,480.59,72.52,219.69,0.6379,person
10,170,6.800,966.71,595.25,88.35,225.08,0.7623,person
11,170,6.800,1053.88,309.09,76.88,213.70,0.7154,person
4,170,6.800,595.91,752.52,81.13,209.07,0.6601,person
12,170,6.800,370.20,394.75,84.37,201.99,0.6316,person
15,170,6.800,841.07,703.70,120.26,312.31,0.7992,person
16,170,6.800,961.59,252.59,56.60,161.65,0.5992,person
17,170,6.800,1753.92,418.59,70.80,202.36,0.5739,person
6,171,6.840,1320.26,480.80,72.08,218.64,0.6542,person
10,171,6.840,966.71,593.05,88.62,226.05,0.7626,person
11,171,6.840,1055.03,310.63,77.72,216.29,0.7149,person
4,171,6.840,595.97,752.35,81.06,209.62,0.6904,person
12,171,6.840,371.62,397.39,83.04,200.41,0.6302,person
15,171,6.840,840.11,705.26,118.93,308.65,0.7903,person
16,171,6.840,961.47,254.11,56.59,161.54,0.5980,person
17,171,6.840,1754.57,420.25,71.55,202.46,0.5901,person
5,171,6.840,698.19,630.91,85.00,226.26,0.5125,person
6,172,6.880,1321.04,481.18,71.67,217.90,0.6232,person
10,172,6.880,966.48,590.90,88.51,226.49,0.7736,person
11,172,6.880,1056.60,312.36,77.72,216.27,0.7307,person
4,172,6.880,596.11,752.44,80.90,209.94,0.7069,person
12,172,6.880,372.70,398.33,82.59,201.17,0.6742,person
15,172,6.880,839.77,702.52,118.31,307.71,0.7828,person
16,172,6.880,960.82,254.73,56.27,160.80,0.5823,person
17,172,6.880,1756.00,422.02,71.87,201.75,0.5547,person
6,173,6.920,1321.26,481.11,71.37,217.41,0.6098,person
10,173,6.920,966.15,588.81,88.13,226.33,0.7708,person
11,173,6.920,1057.36,314.72,77.93,217.29,0.7174,person
4,173,6.920,596.44,752.48,80.28,208.87,0.6846,person
12,173,6.920,373.06,399.42,81.66,201.10,0.6600,person
15,173,6.920,843.51,713.58,111.74,291.76,0.7812,person
16,173,6.920,961.33,255.07,56.29,160.61,0.6168,person
17,173,6.920,1758.45,422.95,72.41,201.75,0.6012,person
6,174,6.960,1321.27,481.05,71.29,217.37,0.5839,person
10,174,6.960,966.02,587.79,87.90,226.67,0.7521,person
11,174,6.960,1058.85,315.60,78.12,218.01,0.7194,person
4,174,6.960,596.45,751.94,80.18,209.32,0.6915,person
12,174,6.960,373.77,400.14,80.69,200.64,0.6646,person
15,174,6.960,842.22,716.11,108.83,284.87,0.7959,person
16,174,6.960,961.45,255.33,56.43,160.84,0.6563,person
17,174,6.960,1759.56,425.56,71.82,199.68,0.5386,person
6,175,7.000,1321.41,480.99,71.24,217.57,0.6222,person
10,175,7.000,965.93,585.98,87.55,226.62,0.7649,person
11,175,7.000,1059.64,316.09,77.86,217.61,0.7265,person
4,175,7.000,596.71,751.96,79.72,208.80,0.7128,person
12,175,7.000,374.54,401.03,79.73,199.95,0.6839,person
15,175,7.000,842.65,718.17,106.16,279.88,0.8042,person
16,175,7.000,961.25,255.58,56.73,161.37,0.6770,person
6,176,7.040,1321.75,481.10,70.89,217.13,0.6234,person
10,176,7.040,965.73,585.26,88.08,228.96,0.7312,person
11,176,7.040,1059.83,316.01,77.93,218.23,0.7319,person
4,176,7.040,596.93,752.02,79.22,208.13,0.7020,person
12,176,7.040,375.40,402.50,78.78,198.67,0.6778,person
