track_id,frame_id,timestamp,x,y,w,h,confidence,class_name
15,202,8.080,248.81,3.00,414.05,901.64,0.7041,person
21,202,8.080,1203.36,369.66,64.22,186.23,0.6750,person
16,202,8.080,1066.98,374.54,60.45,176.71,0.5903,person
15,203,8.120,201.57,9.74,420.27,900.59,0.8099,person
21,203,8.120,1194.84,367.78,65.75,189.44,0.6491,person
16,203,8.120,1057.97,376.79,60.94,175.28,0.6045,person
15,204,8.160,120.17,13.94,451.60,924.42,0.8741,person
21,204,8.160,1180.44,364.54,67.06,194.40,0.7211,person
15,205,8.200,98.55,11.84,468.79,928.97,0.7469,person
21,205,8.200,1171.14,364.16,67.93,198.19,0.7651,person
22,205,8.200,951.75,386.71,66.92,191.25,0.7292,person
15,206,8.240,104.20,181.51,419.18,769.11,0.5188,person
21,206,8.240,1163.78,366.45,65.66,191.53,0.7444,person
22,206,8.240,952.04,386.54,66.88,191.07,0.7084,person
21,207,8.280,1153.14,365.87,66.67,192.47,0.7060,person
22,207,8.280,953.36,390.66,65.56,187.24,0.6739,person
21,208,8.320,1143.88,366.27,68.26,192.32,0.7544,person
22,208,8.320,956.02,390.86,65.84,187.54,0.7103,person
15,208,8.320,77.39,261.64,398.91,693.68,0.5914,person
21,209,8.360,1136.50,369.86,69.19,187.62,0.7720,person
22,209,8.360,959.62,391.74,65.23,185.01,0.7222,person
15,209,8.360,9.86,85.30,489.75,856.57,0.8137,person
21,210,8.400,1129.00,369.67,72.59,188.96,0.7808,person
22,210,8.400,961.75,389.31,66.34,186.98,0.6919,person
15,210,8.400,0.00,29.03,474.37,894.64,0.7454,person
14,210,8.400,628.53,354.93,73.27,248.78,0.6323,person
21,211,8.440,1122.10,368.76,75.94,189.17,0.7996,person
22,211,8.440,961.19,388.57,66.50,187.48,0.7006,person
15,211,8.440,0.00,6.31,415.82,902.92,0.6428,person
14,211,8.440,632.26,355.07,71.05,248.05,0.5559,person
21,212,8.480,1115.03,367.69,79.95,193.00,0.7769,person
22,212,8.480,967.95,383.26,69.01,192.30,0.6951,person
15,212,8.480,0.00,0.00,364.55,910.20,0.6644,person
14,212,8.480,633.62,355.40,69.77,247.44,0.5585,person
21,213,8.520,1109.01,368.79,79.10,187.52,0.7163,person
22,213,8.520,971.66,377.35,71.82,199.13,0.7622,person
15,213,8.520,0.00,0.00,328.14,922.47,0.8663,person
14,213,8.520,635.31,356.00,69.04,246.94,0.5804,person
21,214,8.560,1095.83,366.77,78.60,188.79,0.6981,person
22,214,8.560,974.23,377.57,71.42,197.66,0.7381,person
15,214,8.560,0.00,0.00,296.87,914.24,0.8824,person
14,214,8.560,635.81,355.57,68.82,247.21,0.5593,person
21,215,8.600,1086.26,363.43,78.23,192.99,0.7725,person
22,215,8.600,973.14,378.14,71.25,195.86,0.7214,person
15,215,8.600,0.00,0.00,277.31,925.97,0.8585,person
14,215,8.600,636.14,356.84,68.25,245.78,0.5994,person
21,216,8.640,1077.17,363.67,77.64,197.27,0.7950,person
22,216,8.640,975.94,379.24,70.47,194.65,0.6580,person
15,216,8.640,0.00,0.00,256.69,920.55,0.8474,person
14,216,8.640,636.49,357.03,68.10,245.58,0.5829,person
21,217,8.680,1067.27,365.46,75.33,196.67,0.8001,person
22,217,8.680,977.37,384.71,69.65,192.44,0.7048,person
15,217,8.680,0.00,0.00,244.53,923.01,0.7594,person
14,217,8.680,635.99,356.12,67.97,246.32,0.5980,person
21,218,8.720,1060.49,365.46,72.73,193.18,0.8187,person
22,218,8.720,980.30,386.38,68.85,190.47,0.7039,person
15,218,8.720,0.00,4.04,239.66,934.43,0.7530,person
14,218,8.720,636.08,356.24,67.53,246.23,0.5610,person
21,219,8.760,1053.87,365.02,72.84,193.71,0.7445,person
22,219,8.760,982.98,386.80,68.53,188.98,0.7463,person
15,219,8.760,0.00,41.42,232.28,905.45,0.7487,person
14,219,8.760,636.29,355.97,67.33,246.64,0.5453,person
16,219,8.760,936.72,382.60,60.80,169.06,0.5590,person
21,220,8.800,1045.22,368.05,74.43,192.98,0.6981,person
22,220,8.800,983.43,388.32,68.51,187.52,0.7729,person
14,220,8.800,636.24,356.53,66.90,246.23,0.5157,person
16,220,8.800,943.03,382.54,55.55,165.69,0.6076,person
21,221,8.840,1043.02,365.98,75.40,192.83,0.6506,person
22,221,8.840,983.75,386.58,70.45,189.41,0.7850,person
14,221,8.840,636.71,355.79,66.95,247.10,0.5487,person
21,222,8.880,1042.23,367.81,75.44,189.74,0.5875,person
22,222,8.880,986.17,377.56,75.97,200.65,0.6729,person
14,222,8.880,641.85,354.84,68.48,248.07,0.5772,person
16,222,8.880,927.56,377.99,57.24,170.49,0.5652,person
22,223,8.920,994.48,371.99,81.35,204.87,0.7215,person
14,223,8.920,643.04,353.82,69.65,249.05,0.6070,person
16,223,8.920,922.40,374.45,58.38,174.97,0.7046,person
22,224,8.960,993.62,370.60,84.20,207.36,0.7830,person
14,224,8.960,639.21,353.99,69.35,248.80,0.6095,person
16,224,8.960,918.29,373.45,58.67,177.11,0.6882,person
22,225,9.000,993.56,367.36,87.74,211.18,0.8318,person
14,225,9.000,636.68,354.60,68.53,248.36,0.5522,person
16,225,9.000,911.31,372.63,59.26,181.92,0.6878,person
22,226,9.040,992.77,368.37,88.64,210.16,0.8233,person
14,226,9.040,635.82,355.55,67.74,247.62,0.5306,person
16,226,9.040,903.25,372.45,58.92,182.30,0.7333,person
22,227,9.080,993.72,367.82,89.51,210.09,0.6802,person
14,227,9.080,635.66,356.19,67.11,247.01,0.5168,person
16,227,9.080,893.27,373.02,60.16,181.19,0.6706,person
22,228,9.120,1005.21,372.55,86.86,205.72,0.5876,person
14,228,9.120,635.57,356.24,66.65,246.97,0.5276,person
16,228,9.120,885.26,376.44,61.07,176.74,0.6482,person
21,228,9.120,979.59,365.67,76.57,203.46,0.6178,person
22,229,9.160,1007.28,381.94,84.32,197.10,0.6784,person
14,229,9.160,635.67,355.95,66.28,247.22,0.5072,person
16,229,9.160,876.28,381.01,63.91,171.78,0.6839,person
21,229,9.160,973.47,365.95,72.40,199.49,0.7383,person
22,230,9.200,1009.88,384.57,84.55,196.51,0.7675,person
14,230,9.200,636.07,355.88,65.86,247.24,0.5073,person
16,230,9.200,874.78,381.91,66.28,170.89,0.6167,person
21,230,9.200,966.20,364.44,66.47,187.50,0.7429,person
22,231,9.240,1012.75,384.89,85.07,197.70,0.7447,person
14,231,9.240,636.13,355.88,65.43,247.09,0.5458,person
16,231,9.240,870.18,384.58,67.27,166.71,0.5079,person
21,231,9.240,957.02,364.44,65.15,184.18,0.6979,person
22,232,9.280,1021.55,389.12,81.76,190.92,0.7373,person
14,232,9.280,636.29,356.19,64.97,246.65,0.5406,person
21,232,9.280,946.51,368.09,68.25,182.93,0.7569,person
22,233,9.320,1033.44,391.46,77.96,186.07,0.7802,person
14,233,9.320,636.59,356.12,64.69,246.75,0.5619,person
21,233,9.320,933.73,368.96,73.63,184.83,0.7557,person
16,233,9.320,854.65,384.05,65.77,162.69,0.5365,person
22,234,9.360,1040.50,385.77,78.46,191.68,0.7564,person
14,234,9.360,636.44,356.30,64.40,246.43,0.5626,person
21,234,9.360,927.42,368.76,79.63,189.53,0.8096,person
16,234,9.360,849.66,379.52,63.10,157.43,0.6257,person
22,235,9.400,1047.79,383.99,78.12,194.67,0.7444,person
14,235,9.400,636.62,355.66,64.36,247.06,0.5625,person
21,235,9.400,924.50,366.27,83.65,191.79,0.7920,person
16,235,9.400,844.29,375.56,61.50,157.72,0.6140,person
22,236,9.440,1053.12,384.92,76.37,193.20,0.7866,person
21,236,9.440,920.88,364.67,83.46,189.51,0.7062,person
16,236,9.440,838.36,375.94,58.56,154.52,0.6327,person
23,236,9.440,8.79,291.78,118.22,272.82,0.6351,person
22,237,9.480,1057.23,384.61,75.57,192.93,0.8033,person
21,237,9.480,916.23,366.78,80.29,182.11,0.6428,person
16,237,9.480,831.83,376.49,57.97,155.33,0.5712,person
23,237,9.480,15.18,294.24,121.13,277.99,0.6149,person
14,237,9.480,637.10,355.18,64.35,247.65,0.5094,person
22,238,9.520,1061.20,384.98,75.60,193.07,0.7762,person
21,238,9.520,908.54,366.61,77.62,179.39,0.6733,person
16,238,9.520,824.68,375.71,57.44,155.10,0.6490,person
23,238,9.520,28.45,295.93,125.81,285.08,0.8122,person
14,238,9.520,637.37,355.02,64.22,247.59,0.5845,person
22,239,9.560,1065.12,385.90,76.95,193.83,0.8161,person
21,239,9.560,896.45,366.32,77.31,184.35,0.7070,person
16,239,9.560,815.27,375.44,59.61,160.69,0.6917,person
23,239,9.560,42.87,295.64,129.48,289.57,0.7853,person
14,239,9.560,637.62,355.15,64.07,247.39,0.5952,person
22,240,9.600,1068.17,387.01,78.61,194.13,0.8199,person
21,240,9.600,883.72,364.64,76.70,190.31,0.7716,person
16,240,9.600,807.71,388.12,55.85,147.04,0.6776,person
23,240,9.600,64.64,296.79,129.82,285.00,0.7206,person
14,240,9.600,637.50,355.33,64.14,247.35,0.5978,person
22,241,9.640,1069.92,388.93,79.50,192.74,0.8153,person
21,241,9.640,872.94,364.06,75.61,194.43,0.7517,person
16,241,9.640,800.14,386.18,58.42,150.55,0.6319,person
23,241,9.640,85.23,297.77,125.84,270.10,0.8490,person
14,241,9.640,637.43,355.57,64.18,247.22,0.5947,person
22,242,9.680,1072.92,389.42,81.25,193.44,0.7958,person
21,242,9.680,866.10,364.19,73.46,193.39,0.6652,person
16,242,9.680,790.70,384.02,62.24,157.89,0.5701,person
23,242,9.680,102.76,299.11,125.33,263.07,0.8109,person
14,242,9.680,637.50,355.13,64.40,247.72,0.5942,person
22,243,9.720,1076.49,391.41,82.38,192.80,0.7978,person
21,243,9.720,853.13,364.59,73.13,193.50,0.6315,person
23,243,9.720,114.45,300.38,132.27,272.34,0.8137,person
14,243,9.720,637.10,355.10,64.55,247.90,0.5882,person
22,244,9.760,1080.77,389.89,83.83,195.21,0.7736,person
21,244,9.760,849.94,366.56,64.37,169.71,0.5172,person
23,244,9.760,130.96,301.41,132.16,265.60,0.8503,person
14,244,9.760,637.19,355.29,64.68,247.78,0.5835,person
16,244,9.760,778.29,383.13,67.62,167.68,0.6131,person
22,245,9.800,1089.16,388.88,83.97,196.64,0.7592,person
21,245,9.800,846.18,367.44,70.71,182.32,0.5960,person
23,245,9.800,149.33,302.08,134.08,264.80,0.7469,person
14,245,9.800,638.41,354.47,65.66,248.96,0.6021,person
22,246,9.840,1098.89,388.61,83.27,196.00,0.7388,person
21,246,9.840,837.65,366.56,74.12,185.42,0.6011,person
23,246,9.840,168.20,303.70,134.15,260.36,0.8893,person
14,246,9.840,638.28,354.50,66.12,248.90,0.6218,person
16,246,9.840,768.22,394.59,66.15,162.02,0.6870,person
22,247,9.880,1108.53,388.75,81.75,195.86,0.7177,person
21,247,9.880,826.84,365.38,73.54,184.36,0.6360,person
23,247,9.880,187.09,304.55,134.80,257.10,0.8533,person
14,247,9.880,637.42,354.62,66.22,248.70,0.6084,person
16,247,9.880,761.11,400.68,63.34,154.92,0.7000,person
22,248,9.920,1116.70,389.36,79.55,195.16,0.7644,person
21,248,9.920,821.37,365.68,74.40,187.03,0.5659,person
23,248,9.920,199.64,304.21,143.18,271.66,0.7995,person
14,248,9.920,637.72,354.95,66.45,248.31,0.5700,person
16,248,9.920,754.27,398.50,60.62,148.06,0.5804,person
22,249,9.960,1123.20,390.03,76.86,193.70,0.7464,person
21,249,9.960,809.45,364.96,72.57,184.86,0.6549,person
23,249,9.960,219.09,305.43,138.38,260.79,0.8980,person
14,249,9.960,637.87,354.78,66.86,248.62,0.5636,person
16,249,9.960,749.73,401.30,56.85,139.21,0.5214,person
22,250,10.000,1130.46,389.32,75.07,193.14,0.7532,person
21,250,10.000,802.50,364.45,73.41,186.30,0.6758,person
23,250,10.000,243.01,305.33,135.84,251.80,0.8227,person
22,251,10.040,1136.12,389.55,73.97,192.07,0.7431,person
21,251,10.040,796.30,364.53,71.74,186.54,0.7377,person
23,251,10.040,258.16,305.05,136.50,250.89,0.8471,person
22,252,10.080,1142.95,389.54,75.40,193.30,0.7982,person
21,252,10.080,784.36,364.41,72.55,192.10,0.7942,person
23,252,10.080,267.81,304.40,140.50,261.02,0.7792,person
22,253,10.120,1149.93,388.31,78.08,194.07,0.8288,person
21,253,10.120,773.30,363.56,72.72,195.76,0.7805,person
23,253,10.120,289.44,304.99,143.40,265.52,0.7615,person
14,253,10.120,637.91,355.42,67.17,247.02,0.5220,person
22,254,10.160,1153.60,388.93,80.10,192.19,0.8507,person
21,254,10.160,768.03,363.05,71.56,195.91,0.8009,person
23,254,10.160,308.17,306.51,151.38,281.21,0.7856,person
14,254,10.160,635.91,356.57,66.76,245.44,0.5803,person
22,255,10.200,1156.21,389.46,82.53,190.38,0.8479,person
21,255,10.200,762.40,364.17,72.17,196.52,0.8022,person
23,255,10.200,329.49,304.50,148.26,274.27,0.7267,person
22,256,10.240,1158.27,391.64,84.15,187.38,0.8394,person
21,256,10.240,756.70,364.98,73.56,195.74,0.7559,person
23,256,10.240,347.87,306.44,154.97,285.92,0.7739,person
22,257,10.280,1159.68,390.69,87.92,189.51,0.8307,person
21,257,10.280,749.62,367.13,75.81,194.06,0.7406,person
23,257,10.280,359.67,303.67,156.92,292.30,0.7832,person
22,258,10.320,1161.75,392.17,90.19,189.59,0.8074,person
21,258,10.320,744.20,365.62,78.71,193.22,0.6463,person
23,258,10.320,378.14,305.51,153.85,288.87,0.7594,person
14,258,10.320,644.14,358.37,57.57,204.14,0.5278,person
22,259,10.360,1162.64,391.55,92.90,191.98,0.7932,person
21,259,10.360,739.33,366.69,79.99,190.01,0.6695,person
23,259,10.360,399.99,307.22,147.10,276.79,0.8317,person
14,259,10.360,642.32,358.17,59.48,210.37,0.5513,person
22,260,10.400,1166.19,389.92,94.98,195.21,0.7480,person
23,260,10.400,421.27,303.85,144.34,271.49,0.6910,person
22,261,10.440,1170.61,387.83,94.35,194.12,0.7409,person
23,261,10.440,443.21,306.78,140.22,261.85,0.6544,person
21,261,10.440,714.99,367.79,70.21,170.39,0.5018,person
14,261,10.440,651.65,355.56,59.02,195.92,0.5509,person
22,262,10.480,1180.41,387.30,92.03,192.00,0.7754,person
23,262,10.480,471.54,306.20,128.37,231.41,0.6637,person
14,262,10.480,646.63,350.52,71.70,235.03,0.6320,person
22,263,10.520,1189.01,384.60,89.98,193.23,0.7709,person
23,263,10.520,481.41,305.86,134.61,243.56,0.6784,person
14,263,10.520,645.72,351.71,72.52,236.52,0.5503,person
22,264,10.560,1197.28,380.42,87.50,195.17,0.7756,person
23,264,10.560,498.28,304.39,132.71,237.45,0.6840,person
14,264,10.560,642.39,349.94,75.23,245.29,0.5519,person
25,264,10.560,37.19,6.24,582.63,1060.82,0.8584,person
22,265,10.600,1203.51,377.92,85.33,198.33,0.8200,person
23,265,10.600,516.61,302.74,137.37,243.37,0.6139,person
25,265,10.600,36.37,3.99,587.05,1066.32,0.8823,person
22,266,10.640,1210.13,377.41,82.81,199.82,0.7987,person
23,266,10.640,531.69,309.28,135.36,239.22,0.5335,person
25,266,10.640,39.47,7.94,587.47,1062.79,0.9200,person
22,267,10.680,1216.65,378.10,79.92,198.89,0.8395,person
23,267,10.680,540.56,314.82,132.16,235.24,0.5362,person
25,267,10.680,47.91,8.74,590.47,1061.28,0.9272,person
14,267,10.680,650.79,347.69,68.26,213.25,0.5457,person
22,268,10.720,1222.75,379.84,77.67,196.42,0.8481,person
25,268,10.720,62.34,8.58,596.18,1060.34,0.9267,person
22,269,10.760,1227.71,383.31,75.90,192.94,0.7855,person
25,269,10.760,76.22,8.18,603.22,1057.25,0.8039,person
22,270,10.800,1233.19,387.28,75.00,190.66,0.8160,person
25,270,10.800,213.53,7.07,595.74,1060.73,0.5124,person
22,271,10.840,1235.57,386.42,75.33,190.63,0.8422,person
25,271,10.840,152.54,6.17,609.00,1063.04,0.7072,person
22,272,10.880,1239.26,386.99,75.68,189.80,0.8526,person
25,272,10.880,128.35,5.51,623.74,1060.54,0.9035,person
22,273,10.920,1243.44,388.43,75.32,187.46,0.8079,person
25,273,10.920,179.07,5.97,641.44,1059.72,0.7575,person
22,274,10.960,1247.59,387.67,75.86,188.14,0.7946,person
25,274,10.960,314.62,6.39,649.52,1046.57,0.8544,person
22,275,11.000,1257.44,388.95,74.96,190.19,0.7214,person
25,275,11.000,425.98,6.41,677.81,1054.61,0.8819,person
25,276,11.040,523.90,4.03,716.42,1062.59,0.5774,person
25,277,11.080,600.33,5.90,755.24,1061.94,0.6391,person
25,278,11.120,753.26,8.19,775.30,1059.15,0.7529,person
25,279,11.160,875.58,7.32,809.36,1054.79,0.8303,person
26,279,11.160,402.33,7.51,438.14,1060.29,0.5951,person
25,280,11.200,789.54,7.59,872.74,1058.05,0.7457,person
21,280,11.200,554.34,350.40,77.80,193.88,0.5712,person
25,281,11.240,742.58,7.59,929.74,1058.94,0.7679,person
25,282,11.280,696.22,6.27,975.21,1060.18,0.5403,person
21,282,11.280,539.95,358.95,80.58,192.24,0.5382,person
25,283,11.320,703.01,5.83,1014.58,1058.31,0.8270,person
21,283,11.320,538.03,358.58,84.82,193.34,0.5356,person
25,284,11.360,723.53,5.53,1043.74,1056.60,0.7783,person
23,284,11.360,818.56,315.32,142.06,272.56,0.7125,person
22,284,11.360,1302.41,386.09,79.95,206.58,0.6284,person
25,285,11.400,570.87,4.73,1014.04,1051.38,0.7140,person
23,285,11.400,852.07,317.02,145.29,271.80,0.8043,person
22,285,11.400,1316.62,388.05,76.12,195.12,0.7499,person
21,285,11.400,518.85,362.83,79.96,186.97,0.5494,person
25,286,11.440,557.31,4.56,988.69,1053.12,0.8572,person
23,286,11.440,871.23,321.15,144.71,268.51,0.8263,person
21,286,11.440,508.92,365.82,77.30,184.93,0.5918,person
25,287,11.480,618.14,5.10,959.75,1053.27,0.7751,person
23,287,11.480,889.41,322.08,141.14,258.23,0.7909,person
21,287,11.480,505.68,367.78,74.29,181.24,0.6207,person
25,288,11.520,749.76,6.68,921.65,1056.81,0.8084,person
23,288,11.520,904.16,321.78,144.19,263.01,0.7895,person
21,288,11.520,497.33,366.43,75.27,184.54,0.5900,person
25,289,11.560,856.68,7.42,887.81,1060.02,0.8415,person
23,289,11.560,926.55,329.94,141.35,251.88,0.7349,person
21,289,11.560,488.42,365.82,76.19,187.58,0.6696,person
25,290,11.600,949.14,7.25,853.21,1061.29,0.9054,person
23,290,11.600,944.31,329.19,133.21,233.14,0.6887,person
21,290,11.600,483.08,365.37,77.24,189.35,0.7001,person
25,291,11.640,1034.25,6.22,829.41,1065.36,0.8979,person
23,291,11.640,955.23,327.99,132.97,229.53,0.6610,person
21,291,11.640,481.72,361.77,78.88,191.65,0.6287,person
25,292,11.680,1087.31,7.20,807.53,1063.87,0.9024,person
23,292,11.680,961.72,333.97,137.16,239.68,0.7317,person
21,292,11.680,478.25,364.86,77.62,187.41,0.5954,person
25,293,11.720,1145.59,7.51,774.41,1063.48,0.9292,person
23,293,11.720,978.96,332.27,130.51,228.57,0.6910,person
25,294,11.760,1167.60,7.98,752.40,1063.64,0.9206,person
23,294,11.760,1001.28,331.44,133.41,230.87,0.6610,person
25,295,11.800,1179.70,8.00,740.30,1059.65,0.9087,person
23,295,11.800,1015.20,331.18,136.27,232.54,0.6895,person
25,296,11.840,1185.51,7.42,734.49,1061.62,0.8914,person
23,296,11.840,1029.94,331.15,129.60,220.86,0.6158,person
25,297,11.880,1199.68,9.61,720.32,1057.22,0.8583,person
25,298,11.920,1212.31,9.91,707.69,1058.13,0.8257,person
25,299,11.960,1217.73,10.39,702.27,1057.72,0.8510,person
25,300,12.000,1302.75,12.03,617.25,1057.25,0.8128,person
25,301,12.040,1390.89,13.00,529.11,1054.20,0.6918,person
25,302,12.080,1429.31,7.79,490.69,1050.99,0.7020,person
25,303,12.120,1388.39,5.49,531.61,1047.37,0.7246,person
25,304,12.160,1280.02,3.25,639.98,1056.47,0.9138,person
25,305,12.200,1258.21,5.03,657.72,1059.96,0.9293,person
25,306,12.240,1177.10,8.93,679.48,1060.30,0.8716,person
25,307,12.280,1136.45,9.95,698.92,1057.68,0.8947,person
25,308,12.320,1103.63,8.66,721.47,1059.41,0.9182,person
25,309,12.360,1062.07,9.36,739.06,1057.82,0.8794,person
25,310,12.400,1025.12,6.55,763.91,1067.28,0.8742,person
27,310,12.400,1600.59,6.93,280.40,916.71,0.7780,person
25,311,12.440,982.11,6.70,776.09,1069.22,0.7499,person
27,311,12.440,1585.86,4.54,294.52,957.76,0.8313,person
25,312,12.480,936.19,6.06,768.72,1059.76,0.7412,person
27,312,12.480,1530.29,5.42,312.17,998.38,0.6307,person
25,313,12.520,900.89,6.03,745.32,1032.96,0.5442,person
27,313,12.520,1448.38,9.58,324.46,1020.84,0.5156,person
25,314,12.560,752.49,5.54,729.30,1052.55,0.8248,person
27,314,12.560,1410.74,7.01,331.42,1028.32,0.6211,person
25,315,12.600,733.54,6.00,738.00,1057.64,0.9043,person
27,315,12.600,1436.37,7.41,342.70,1027.00,0.7759,person
25,316,12.640,659.89,6.02,754.66,1061.42,0.8399,person
27,316,12.640,1441.78,8.46,356.16,1030.71,0.8663,person
25,317,12.680,532.03,6.44,791.66,1064.85,0.8664,person
27,317,12.680,1427.90,8.81,368.88,1031.47,0.9037,person
25,318,12.720,446.09,6.32,818.36,1065.39,0.8847,person
27,318,12.720,1388.61,6.89,378.40,1031.84,0.8374,person
25,319,12.760,445.56,5.51,826.47,1063.94,0.8818,person
27,319,12.760,1346.71,7.46,389.09,1034.32,0.7273,person
25,320,12.800,411.68,6.07,824.34,1058.90,0.8654,person
27,320,12.800,1295.82,5.77,396.10,1031.94,0.7757,person
25,321,12.840,339.88,6.12,828.23,1066.87,0.8862,person
27,321,12.840,1230.55,5.17,394.18,1022.68,0.7067,person
25,322,12.880,269.88,5.71,824.00,1065.09,0.8297,person
27,322,12.880,1189.05,5.36,401.82,1023.33,0.7207,person
25,323,12.920,232.54,4.83,808.58,1060.48,0.6177,person
27,323,12.920,1071.70,6.18,429.97,1029.71,0.8054,person
25,324,12.960,178.35,6.01,780.80,1063.17,0.6463,person
27,324,12.960,996.11,6.87,458.75,1027.94,0.7883,person
25,325,13.000,94.73,5.20,759.81,1069.16,0.7547,person
27,325,13.000,948.57,6.71,488.93,1033.18,0.6486,person
25,326,13.040,64.61,5.19,736.41,1068.44,0.8058,person
27,326,13.040,917.40,5.92,514.88,1029.97,0.7206,person
25,327,13.080,0.00,7.87,684.44,1068.13,0.8456,person
27,327,13.080,894.24,7.33,543.62,1036.85,0.7907,person
25,328,13.120,0.00,8.48,621.64,1068.44,0.9282,person
27,328,13.120,797.48,5.41,544.90,1044.69,0.5743,person
25,329,13.160,0.00,7.46,591.32,1068.88,0.9257,person
27,329,13.160,820.12,7.17,563.64,1046.07,0.8342,person
25,330,13.200,0.00,7.43,577.26,1068.86,0.8994,person
27,330,13.200,813.00,8.51,573.57,1042.13,0.8489,person
25,331,13.240,0.00,6.40,552.86,1039.68,0.8922,person
27,331,13.240,800.79,7.75,577.12,1035.57,0.8621,person
25,332,13.280,0.00,6.52,518.99,995.16,0.8703,person
27,332,13.280,770.17,7.37,580.28,1040.16,0.8299,person
25,333,13.320,0.00,7.03,465.10,970.17,0.7844,person
27,333,13.320,745.25,6.35,579.58,1039.48,0.8358,person
27,334,13.360,722.15,4.93,580.10,1044.48,0.6058,person
27,335,13.400,649.47,5.35,565.53,1044.19,0.6574,person
27,336,13.440,598.31,3.43,560.98,1044.64,0.7457,person
30,336,13.440,978.11,3.71,298.39,978.17,0.5770,person
27,337,13.480,522.52,5.63,555.31,1035.96,0.8564,person
30,337,13.480,973.28,4.50,298.73,976.97,0.5001,person
27,338,13.520,439.68,7.31,568.88,1033.69,0.6998,person
27,339,13.560,384.76,7.55,587.12,1032.62,0.8055,person
30,339,13.560,846.65,0.54,319.66,1015.10,0.6093,person
27,340,13.600,344.07,7.93,604.71,1031.71,0.8591,person
27,341,13.640,325.09,8.32,621.03,1027.97,0.8395,person
27,342,13.680,328.95,8.08,646.91,1028.67,0.8726,person
27,343,13.720,293.54,8.68,664.51,1032.71,0.8793,person
27,344,13.760,261.57,9.55,667.84,1025.83,0.8607,person
27,345,13.800,225.40,5.80,664.29,1022.64,0.8424,person
27,346,13.840,201.85,5.46,656.41,1016.67,0.8444,person
27,347,13.880,152.12,8.94,638.72,1012.72,0.6670,person
27,348,13.920,90.99,4.91,615.30,1013.33,0.6890,person
30,348,13.920,439.46,5.81,329.63,997.80,0.8432,person
30,349,13.960,417.42,5.38,346.53,1006.83,0.8389,person
30,350,14.000,392.47,5.81,359.53,996.96,0.7852,person
30,351,14.040,403.87,5.20,365.30,991.18,0.8083,person
32,351,14.040,1480.16,383.85,77.12,192.62,0.5788,person
27,351,14.040,0.00,7.76,468.95,978.17,0.8247,person
30,352,14.080,394.69,5.53,374.02,989.16,0.8244,person
27,352,14.080,0.00,7.95,485.53,992.87,0.8839,person
30,353,14.120,435.87,6.18,266.60,674.60,0.5428,person
27,353,14.120,0.00,8.85,526.58,1019.44,0.7949,person
32,353,14.120,1468.05,382.67,76.84,192.95,0.6804,person
27,354,14.160,5.04,7.66,599.80,1045.30,0.9145,person
32,354,14.160,1461.13,377.59,78.63,198.32,0.7135,person
27,355,14.200,57.20,7.66,627.61,1054.20,0.8611,person
32,355,14.200,1453.24,378.45,77.99,196.90,0.7399,person
27,356,14.240,94.95,8.39,655.92,1053.75,0.7817,person
32,356,14.240,1447.22,382.81,76.82,192.87,0.7143,person
33,356,14.240,1214.74,381.52,88.27,168.97,0.6222,person
27,357,14.280,114.20,10.81,686.61,1054.57,0.7121,person
32,357,14.280,1443.58,381.41,77.54,193.77,0.6566,person
33,357,14.280,1208.89,390.47,82.34,158.35,0.7403,person
27,358,14.320,131.41,10.84,720.47,1055.74,0.8001,person
32,358,14.320,1440.96,383.64,76.42,190.27,0.6438,person
33,358,14.320,1205.16,395.33,78.40,151.83,0.7064,person
27,359,14.360,162.18,8.40,753.66,1057.61,0.6908,person
32,359,14.360,1438.17,386.75,74.65,185.69,0.6510,person
33,359,14.360,1197.30,390.26,81.90,160.21,0.7022,person
32,360,14.400,1432.82,388.97,73.45,183.27,0.6288,person
33,360,14.400,1194.46,391.15,79.72,157.16,0.6450,person
32,361,14.440,1427.95,385.67,73.49,183.70,0.5535,person
33,361,14.440,1188.20,389.89,78.96,157.40,0.5090,person
27,361,14.440,61.13,5.78,723.32,1015.92,0.5770,person
32,362,14.480,1421.76,382.39,75.08,186.73,0.6024,person
27,362,14.480,55.38,2.16,757.61,1047.51,0.5273,person
27,363,14.520,106.87,4.26,759.64,1047.19,0.5344,person
34,363,14.520,0.00,6.56,359.68,889.78,0.8583,person
27,364,14.560,275.87,5.05,735.02,1052.66,0.5660,person
34,364,14.560,0.00,5.00,365.19,940.10,0.8320,person
27,365,14.600,364.90,3.53,706.09,1059.39,0.8214,person
34,365,14.600,0.00,4.79,365.94,951.01,0.8936,person
35,365,14.600,969.10,5.57,670.65,1058.04,0.8866,person
27,366,14.640,449.71,3.50,681.85,1062.03,0.7315,person
34,366,14.640,0.00,3.80,363.93,953.15,0.8999,person
35,366,14.640,1031.24,5.37,673.57,1057.26,0.7895,person
27,367,14.680,536.62,5.26,661.07,1062.14,0.7987,person
34,367,14.680,0.00,3.72,362.15,951.49,0.8986,person
35,367,14.680,1099.71,5.59,678.54,1053.61,0.7608,person
27,368,14.720,626.51,5.62,646.49,1062.57,0.7510,person
34,368,14.720,0.00,3.46,357.20,951.89,0.8840,person
35,368,14.720,1124.76,5.80,688.91,1056.49,0.8951,person
27,369,14.760,677.59,5.63,635.63,1060.45,0.7869,person
34,369,14.760,0.00,2.31,347.62,948.73,0.8566,person
